specfile,restwave,zsys,col,sigcol,bval,sigbval,vel,sigvel,nflag,bflag,vflag,vlim1,vlim2,wobs1,wobs2,pix1,pix2,z_comp,trans,rely,comment ,QSO
J1419+4207_nbin3_norm.fits,937.8034,0.80478,15.645,0.0,16.317,0.0,2.081,0.0,59,59,59,-42.1262,42.1262,1692.3977079487854,1692.6612642360424,16857,16865,0.80479,H I,a,HI ,J1419+4207
J1419+4207_nbin3_norm.fits,949.743,0.80478,15.645,0.0,16.317,0.0,2.081,0.0,59,59,59,-42.1262,42.1262,1713.9443899866476,1714.2113017284134,17444,17452,0.80479,H I,a,HI ,J1419+4207
J1419+4207_nbin3_norm.fits,972.5367,0.80478,15.645,0.0,16.317,0.0,2.081,0.0,59,59,59,-42.1262,42.1262,1755.078817133821,1755.352134720293,18565,18572,0.80479,H I,a,HI ,J1419+4207
J1419+4207_nbin3_norm.fits,912.8389,0.8452700000000001,16.12,0.045,29.254,2.08,-3.1660000000000004,1.794,62,62,62,-86.6439,86.6439,1684.1696936050485,1684.6973381154894,16633,16648,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,912.9179,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1684.3154470406162,1684.8431372151022,16637,16652,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,913.0059,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1684.4778052979568,1685.005546338721,16642,16656,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,913.1042,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1684.659166851328,1685.1869647120361,16647,16661,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,913.2146,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1684.8628526650837,1685.3907143398487,16652,16667,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,913.3391,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1685.0925526996177,1685.6204863386056,16659,16673,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,913.4803,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1685.3530639034425,1685.8810791596845,16666,16680,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,913.6411,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1685.6497367191296,1686.1778449219332,16674,16688,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,913.8256,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1685.9901355654865,1686.5183504140655,16683,16697,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,914.0385,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1686.3829318494406,1686.9112697597295,16694,16708,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,914.2861,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1686.8397489462322,1687.3682299757302,16706,16720,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,914.5762,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1687.3749777013986,1687.903626416205,16721,16735,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,914.9192,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1688.0078059089906,1688.536652886674,16738,16752,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,915.3289,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1688.7636942957251,1689.2927780906132,16758,16773,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,915.8238,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1689.6767749952496,1690.2061448551465,16783,16798,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,916.4291,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1690.7935415085294,1691.3232612474924,16814,16828,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,917.1805,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1692.1798596285996,1692.7100136962106,16852,16866,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,918.1293,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1693.9303768395694,1694.4610793381369,16899,16914,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,919.3513,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1696.184942640375,1696.7163514865713,16961,16975,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,920.9630000000001,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1699.1584972239746,1699.6908376744852,17042,17056,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,923.1503,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1703.1940224090024,1703.7276271755245,17152,17166,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,926.2256,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1708.8678900090176,1709.4032723785351,17306,17321,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,930.7482,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1717.2119974482364,1717.7499939976087,17533,17548,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,937.8034,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1730.228701734526,1730.7707763721023,17888,17903,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,949.743,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1752.2570272953308,1752.8060033307295,18488,18503,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,972.5367,0.8452700000000001,16.12,0.0,29.254,0.0,-3.1660000000000004,0.0,62,62,62,-86.6439,86.6439,1794.3109524130325,1794.8731037969815,19633,19649,0.84525,H I,a,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,1025.9681,0.42536999999999997,16.19,0.11199999999999999,20.0,9.435,-16.104,5.5729999999999995,28,28,28,-81.0177,81.0177,1462.104640094845,1462.6591675588772,10591,10606,0.42528999999999995,MgII,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1026.1134,0.42536999999999997,16.19,0.0,20.0,0.0,-16.104,0.0,28,28,28,-81.0177,81.0177,1462.3117067709002,1462.8663127684079,10597,10612,0.42528999999999995,MgII,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1239.9253,0.42536999999999997,16.19,0.0,20.0,0.0,-16.104,0.0,28,28,28,-81.0177,81.0177,1767.0145246241016,1767.6846942250847,18890,18908,0.42528999999999995,MgII,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1240.3947,0.42536999999999997,16.19,0.0,20.0,0.0,-16.104,0.0,28,28,28,-81.0177,81.0177,1767.6834654206632,1768.3538887285513,18908,18926,0.42528999999999995,MgII,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,989.799,0.42777,13.765999999999998,0.138,22.355,10.087,8.877,6.7120000000000015,33,33,33,-38.0154,38.0154,1413.0843888195254,1413.3354131792146,9256,9262,0.42782,N III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,765.148,0.74798,12.923,0.496,22.7,31.756,-29.342,27.576,55,55,55,-55.4819,55.4819,1337.3179787726945,1337.6011871302655,6735,6744,0.7478,N IV,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1238.8210000000001,0.1789,13.419,0.14800000000000002,21.0,11.925,-21.421999999999997,7.487999999999999,16,16,16,-40.0,-20.0,1460.284800197649,1460.3674454388442,10541,10544,0.17882,N V,b,w HI? ,J1419+4207
J1419+4207_nbin3_norm.fits,1242.8039999999999,0.1789,13.419,0.0,21.0,0.0,-21.421999999999997,0.0,16,16,16,-40.0,-20.0,1464.9798403682526,1465.062751326606,10669,10672,0.17882,N V,b,w HI? ,J1419+4207
J1419+4207_nbin3_norm.fits,832.927,0.5346,14.248,0.105,21.866,8.169,-14.173,5.364,44,44,44,-47.2603,47.2603,1278.0777691036826,1278.3403799789571,4765,4774,0.5345300000000001,O III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,832.927,0.60834,13.892000000000001,0.141,14.3,9.385,5.702000000000001,5.686,49,49,49,-61.8885,61.8885,1339.4596126967185,1339.8035079566819,6806,6818,0.60837,O III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,702.332,0.84501,14.18,0.077,22.0,5.952999999999999,32.062,3.716,60,60,60,40.0,60.0,1295.9058078337634,1295.9526623813852,5358,5360,0.84521,O III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,832.927,0.84501,14.18,0.0,22.0,0.0,32.062,0.0,60,60,60,40.0,60.0,1536.8727849529184,1536.9283518611428,12628,12629,0.84521,O III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,787.711,0.5220899999999999,19.578,,79.295,,49.976000000000006,,39,39,39,-81.0177,81.0177,1198.7538451918133,1199.179596619387,2111,2125,0.5223399999999999,O IV,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,787.711,0.5346,15.069,0.9329999999999999,47.223,46.227,50.0,80.908,45,45,45,-71.921,71.921,1208.6360525301598,1209.0140004159,2442,2454,0.53486,O IV,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,787.711,0.70331,14.502,0.059000000000000004,26.0,4.808,-21.576999999999998,3.3739999999999997,52,52,52,-60.0,0.0,1341.5599554449145,1341.71760670911,6877,6882,0.70319,O IV,a,real. ,J1419+4207
J1419+4207_nbin3_norm.fits,787.711,0.80453,14.084000000000001,0.109,50.1,15.784,-24.48,10.394,58,58,58,-89.1824,89.1824,1421.211541464363,1421.6801987344966,9477,9490,0.80438,O IV,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1031.9261,0.28896,14.556,0.047,35.16,3.866,0.28800000000000003,2.718,23,23,23,-89.3875,89.3875,1329.807032584605,1330.422400261825,6484,6504,0.28896,O VI,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1037.6167,0.28896,14.556,0.0,35.16,0.0,0.28800000000000003,0.0,23,23,23,-89.3875,89.3875,1337.1403095504907,1337.7590706987194,6729,6749,0.28896,O VI,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1031.9261,0.42544,13.62,0.16699999999999998,12.7,8.592,-6.053,4.849,29,29,29,-113.6498,113.6498,1470.5603695118984,1471.3427654111294,10821,10843,0.42541,O VI,a,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1037.6167,0.42544,13.62,0.0,12.7,0.0,-6.053,0.0,29,29,29,-113.6498,113.6498,1478.6698366905512,1479.4565471449655,11042,11064,0.42541,O VI,a,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1031.9261,0.70344,14.04,0.13699999999999998,35.003,15.209000000000001,-19.581,10.350999999999999,53,53,53,-96.7711,96.7711,1757.4872165555735,1758.153414928154,18630,18648,0.70332,O VI,c,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1037.6167,0.70344,14.04,0.0,35.003,0.0,-19.581,0.0,53,53,53,-96.7711,96.7711,1767.1789539334068,1767.8488260850095,18894,18912,0.70332,O VI,c,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,963.8005,0.52222,12.815,0.10099999999999999,36.53,12.24,-13.493,8.167,42,42,42,-85.5186,85.5186,1466.8369245109634,1467.3867907083268,10720,10735,0.52215,P II,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1152.818,0.52222,12.815,0.0,36.53,0.0,-13.493,0.0,42,42,42,-85.5186,85.5186,1754.5083340804242,1755.1660382940158,18549,18567,0.52215,P II,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1250.578,-0.00011,15.343,0.062,26.608,3.8360000000000003,3.509,3.3739999999999997,4,4,4,-95.6458,95.6458,1250.0440531578865,1250.8420220865935,3827,3854,-0.0001,S II,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1253.805,-0.00011,15.343,0.0,26.608,0.0,3.509,0.0,4,4,4,-95.6458,95.6458,1253.2696753578136,1254.0697033709864,3935,3962,-0.0001,S II,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1259.518,-0.00011,15.343,0.0,26.608,0.0,3.509,0.0,4,4,4,-95.6458,95.6458,1258.9802361350628,1259.7839094998171,4126,4153,-0.0001,S II,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1190.203,-0.00033,14.368,0.179,63.5,64.818,-6.15,55.743,10,10,10,-79.7948,79.7948,1189.4915956683533,1190.1251807223468,1801,1822,-0.00035,S III,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1012.495,0.42573999999999995,14.625,0.051,60.576,9.141,-8.993,6.2379999999999995,32,32,32,-94.5247,94.5247,1443.2317260535046,1443.8702063325952,10077,10094,0.42568999999999996,S III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1190.203,0.42573999999999995,14.625,0.0,60.576,0.0,-8.993,0.0,32,32,32,-94.5247,94.5247,1696.5404570334272,1697.2910001409134,16970,16991,0.42568999999999996,S III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1012.495,0.42813,14.463,0.132,39.41,13.800999999999998,-13.792,11.26,35,35,35,-33.9056,33.9056,1445.859984421225,1446.0890045286746,10148,10155,0.4280600000000001,S III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1190.203,0.42813,14.463,0.0,39.41,0.0,-13.792,0.0,35,35,35,-33.9056,33.9056,1699.6300140130027,1699.8992305710574,17054,17062,0.4280600000000001,S III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,786.48,0.8736200000000001,13.425999999999998,0.048,57.378,8.465,8.568999999999999,5.754,63,63,63,-124.6753,124.6753,1473.2364500296273,1473.8906001079733,10894,10912,0.8736700000000001,S V,b,S ,J1419+4207
J1419+4207_nbin3_norm.fits,1190.4158,-0.00013000000000000002,14.866,0.142,31.989,2.167,-10.171,1.357,6,6,6,-60.4302,60.4302,1190.0199826397366,1190.4998950788754,1819,1835,-0.00016,SiII,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1193.2897,-0.00013000000000000002,14.866,0.0,31.989,0.0,-10.171,0.0,6,6,6,-60.4302,60.4302,1192.892927058072,1193.3739981010865,1915,1931,-0.00016,SiII,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1260.4221,-0.00013000000000000002,14.866,0.0,31.989,0.0,-10.171,0.0,6,6,6,-60.4302,60.4302,1260.0030053034748,1260.5111405654195,4161,4178,-0.00016,SiII,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1304.3702,-0.00013000000000000002,14.866,0.0,31.989,0.0,-10.171,0.0,6,6,6,-60.4302,60.4302,1303.9364924086105,1304.462345210818,5618,5636,-0.00016,SiII,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1526.707,-0.00013000000000000002,14.866,0.0,31.989,0.0,-10.171,0.0,6,6,6,-60.4302,60.4302,1526.1993646555802,1526.8148518494006,12337,12354,-0.00016,SiII,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1190.4158,0.17882,13.13,0.135,18.0,3.952,-8.245,2.6310000000000002,13,13,13,-15.0,-5.0,1403.2254033155004,1403.265111312424,8939,8940,0.17879,SiII,a,target gal ,J1419+4207
J1419+4207_nbin3_norm.fits,1193.2897,0.17882,13.13,0.0,18.0,0.0,-8.245,0.0,13,13,13,-15.0,-5.0,1406.6130679336857,1406.6528717935944,9052,9054,0.17879,SiII,a,target gal ,J1419+4207
J1419+4207_nbin3_norm.fits,1260.4221,0.17882,13.13,0.0,18.0,0.0,-8.245,0.0,13,13,13,-15.0,-5.0,1485.7466690380536,1485.7887121937895,11235,11236,0.17879,SiII,a,target gal ,J1419+4207
J1419+4207_nbin3_norm.fits,1304.3702,0.17882,13.13,0.0,18.0,0.0,-8.245,0.0,13,13,13,-15.0,-5.0,1537.5513328768989,1537.5948419834556,12646,12647,0.17879,SiII,a,target gal ,J1419+4207
J1419+4207_nbin3_norm.fits,1190.4158,0.24569000000000002,12.354000000000001,0.303,16.569000000000006,21.726,-9.08,12.073,19,19,19,-61.8885,61.8885,1482.639680297049,1483.1311739705716,11150,11164,0.24565,SiII,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1193.2897,0.24569000000000002,12.354000000000001,0.0,16.569000000000006,0.0,-9.08,0.0,19,19,19,-61.8885,61.8885,1486.219066741017,1486.7117469778132,11248,11261,0.24565,SiII,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1260.4221,0.24569000000000002,12.354000000000001,0.0,16.569000000000006,0.0,-9.08,0.0,19,19,19,-61.8885,61.8885,1569.8311626772218,1570.3515602459686,13526,13540,0.24565,SiII,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1206.5,0.17893,13.277999999999999,0.040999999999999995,34.957,3.5,-25.354,2.423,17,17,17,-101.2721,101.2721,1421.9658822552694,1422.7810114247302,9497,9520,0.17883,SiIII,a,target gal ,J1419+4207
J1419+4207_nbin3_norm.fits,1393.7602,-0.00022999999999999998,13.306,0.174,35.91300000000001,7.447,-7.459,,9,9,9,-67.1447,67.1447,1393.130526165217,1393.7548488124592,8601,8622,-0.00025,SiIV,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1402.7729,-0.00022999999999999998,13.306,0.0,35.91300000000001,0.0,-7.459,0.0,9,9,9,-67.1447,67.1447,1402.1391544021035,1402.7675142091982,8903,8924,-0.00025,SiIV,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1393.7602,0.17886,13.23,0.069,12.012,11.767000000000001,-14.377,4.836,15,15,15,-63.0137,63.0137,1642.7503013144299,1643.3362132329662,15505,15521,0.1788,SiIV,a,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1402.7729,0.17886,13.23,0.0,12.012,0.0,-14.377,0.0,15,15,15,-63.0137,63.0137,1653.3730868127218,1653.9627875095202,15795,15811,0.1788,SiIV,a,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1215.67,0.05944,13.775,0.07400000000000001,30.878,6.7829999999999995,-50.0,4.55,2,2,2,-138.0562,138.0562,1287.3662584825474,1288.4859049324525,5076,5114,0.05926,H I,b,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,1215.67,0.06904,14.309000000000001,51.113,45.0,789.562,-10.075,2691.863,2,2,2,-60.0,60.0,1299.3599218877346,1299.8465265240661,5465,5482,0.06901,H I,b,-- ,J1419+4207
J1419+4207_nbin3_norm.fits,787.711,0.74771,13.845,0.16399999999999998,17.75,12.172,-1.271,7.309,2,2,2,-66.3895,66.3895,1376.515172166038,1376.8640517861816,8046,8057,0.7477,O IV,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,787.711,0.8452200000000001,14.482999999999999,0.045,40.04,5.352,5.556,3.827,2,2,2,-92.7028,92.7028,1453.2566231392987,1453.7437802597808,10350,10363,0.84525,O IV,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,977.0201,0.5346,13.825,0.282,15.907,4.973,6.8,2.293,2,2,2,-63.7014,63.7014,1499.1320646505521,1499.5472688795935,11600,11611,0.53464,C III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1206.5,0.24579,12.498,0.168,13.492,12.29,-28.799,6.9,2,2,2,-88.8944,88.8944,1502.6832267700433,1503.3987290499567,11696,11716,0.24566999999999997,SiIII,a,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,1548.204,-0.00016,14.21,0.044000000000000004,34.745,3.978,-19.832,2.739,2,2,2,-85.7733,85.7733,1547.5203457310583,1548.406255717181,12918,12942,-0.00022,C IV,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1550.781,-0.00016,14.21,0.0,34.745,0.0,-19.832,0.0,2,2,2,-85.7733,85.7733,1550.096207782151,1550.9835923737091,12988,13012,-0.00022,C IV,a,MW ,J1419+4207
J1419+4207_nbin3_norm.fits,1206.5,0.28905,13.368,0.054000000000000006,42.258,5.983,-20.117,4.122,2,2,2,-138.4052,138.4052,1554.6814701959506,1555.79548003405,13113,13143,0.28896,SiIII,a,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,977.0201,0.70319,13.764000000000001,0.08800000000000001,39.566,8.802,-0.44,6.141,2,2,2,-122.6517,122.6517,1663.648163757759,1664.447604657631,16074,16096,0.70318,C III,a,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,977.0201,0.8048,14.083,1.011,18.45,18.464000000000002,-21.624000000000002,24.141,2,2,2,-70.0,30.0,1763.0975030470224,1763.423401872669,18783,18792,0.80467,C III,b,w HI ,J1419+4207
J1419+4207_nbin3_norm.fits,977.0201,0.8048,13.852,0.768,17.168,19.743,21.191999999999997,26.921,3,3,3,-20.0,50.0,1763.2604524598455,1763.4885816377982,18787,18794,0.80493,C III,b,w HI ,J1419+4207
J0914+2823_nbin3_norm.fits,1215.67,0.10117999999999999,12.933,0.16,7.874,8.845,10.275,4.0169999999999995,2,2,2,-65.7548,37.747,1338.4031017806913,1338.822805578597,6771,6785,0.10122,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1025.7222,0.1435,13.11,0.191,28.6,17.215,16.06,11.888,2,2,2,-55.2938,30.4012,1172.7267360469232,1173.0199364313335,1243,1253,0.14356,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.1435,13.11,0.0,28.6,0.0,16.06,0.0,2,2,2,-55.2938,30.4012,1389.8974899930633,1390.244986528984,8493,8505,0.14356,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1025.7222,0.14394,13.952,0.042,44.023999999999994,5.638999999999999,0.782,3.8739999999999997,3,3,3,-67.1434,64.7831,1173.1303105380935,1173.5816892709713,1257,1272,0.14394,H I,a,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.14394,13.952,0.0,44.023999999999994,0.0,0.782,0.0,3,3,3,-67.1434,64.7831,1390.3758002038417,1390.9107672584662,8509,8527,0.14394,H I,a,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1025.7222,0.14445,13.444,0.45899999999999996,4.0,6.729,-6.419,7.388,4,4,4,-46.4823,42.5516,1173.7312996496366,1174.0359238833207,1277,1287,0.14443,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.14445,13.444,0.0,4.0,0.0,-6.419,0.0,4,4,4,-46.4823,42.5516,1391.0880831526056,1391.449119057028,8533,8545,0.14443,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.12025,12.860999999999999,0.165,20.0,13.307,14.259,8.25,2,2,2,-95.0846,54.0471,1361.4727817977025,1362.077516603069,7543,7563,0.12030999999999999,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.13107,12.865,0.177,7.423999999999999,9.642000000000001,0.569,4.503,2,2,2,-37.7327,32.3814,1374.8547499333554,1375.1390653177912,7990,8000,0.13107,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.14992,12.88,1.399,4.0,33.131,5.045,8.839,2,2,2,-52.9348,34.9861,1397.7032204794061,1398.0597431258263,8754,8766,0.14993,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.03379,13.741,0.040999999999999995,54.129,6.54,2.35,4.5889999999999995,2,2,2,-102.8542,93.0202,1256.3341071819154,1257.1283854417372,4041,4067,0.0338,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.04007,13.062999999999999,0.16699999999999998,27.715999999999998,15.97,2.187,9.627,2,2,2,-70.0775,55.6828,1264.091688050079,1264.6016509254664,4300,4317,0.04007,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1025.7222,0.37725,12.985,0.9259999999999999,4.0,13.977,8.601,8.986,2,2,2,-37.937,31.0642,1412.5504190341676,1412.7865025672186,9242,9248,0.37729,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.37725,12.985,0.0,4.0,0.0,8.601,0.0,2,2,2,-37.937,31.0642,1674.1327894699625,1674.4125920018994,16357,16365,0.37729,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,972.5367,0.72163,13.699000000000002,0.268,23.983,22.662,-0.818,14.392999999999999,3,3,3,-47.7496,39.0584,1674.1886337491887,1674.4702417870187,16359,16367,0.7216199999999999,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1025.7222,0.72163,13.699000000000002,0.0,23.983,0.0,-0.818,0.0,3,3,3,-47.7496,39.0584,1765.7456511658759,1766.0426596140924,18852,18861,0.7216199999999999,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.11912,13.017000000000001,0.175,20.0,13.51,-22.676,8.312999999999999,2,2,2,-36.5635,40.2282,1360.3285024776292,1360.6398957880604,7504,7515,0.11903,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.18488,12.812999999999999,0.152,25.9,14.107999999999999,1.092,9.061,2,2,2,-56.4396,40.3847,1440.1921017322945,1440.584728009707,9995,10006,0.18488,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,972.5367,0.20234000000000002,13.542,0.048,22.039,3.827,17.729,2.437,2,2,2,-80.2332,44.4141,1169.0577169677804,1169.4620769527335,1120,1134,0.20240999999999998,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1025.7222,0.20234000000000002,13.542,0.0,22.039,0.0,17.729,0.0,2,2,2,-80.2332,44.4141,1232.9904397182845,1233.4169130980115,3260,3274,0.20240999999999998,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.20234000000000002,13.542,0.0,22.039,0.0,17.729,0.0,2,2,2,-80.2332,44.4141,1461.3210943980025,1461.8265440153873,10571,10584,0.20240999999999998,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.05559,13.724,0.067,52.08600000000001,10.952,18.35,7.355,2,2,2,-78.9504,53.4874,1282.9230766915648,1283.4601170874444,4931,4948,0.05565,H I,b,-- ,J0914+2823
J0914+2823_nbin3_norm.fits,1215.67,0.06151,13.152999999999999,0.147,26.803,14.548,-1.39,9.183,3,3,3,-47.70399999999999,41.3298,1290.250864079304,1290.6118995782222,5176,5188,0.0615,H I,b,-- ,J0914+2823
